row_id,Prediction
0,23.86654971367621
1,23.65514108841434
2,23.996220849603716
3,23.71738131561605
4,24.053142820990526
5,23.647572098500145
6,24.018151941936868
7,24.024581424583843
8,23.661331143263087
9,23.842748275120808
10,23.51609293391237
11,23.32133966611361
12,23.61342295042661
13,23.584181301725827
14,23.329820356488533
15,23.18460202665556
16,23.2405744837377
17,23.276250840113118
18,23.397114233097444
19,22.776364983506816
20,22.888338702784843
21,23.065288945335045
22,23.15900866101516
23,22.88081857177381
24,23.104515434255347
25,22.975935318728656
26,22.87282006721578
27,22.7828313800885
28,22.957129332378592
29,22.666142932228716
30,22.801620173903093
31,22.467163739423356
32,22.55277770212912
33,22.23258694439462
34,22.272525468162108
35,22.43567682557336
36,22.402702954088518
37,22.749749064938428
38,22.206948235311316
39,22.638709156641678
40,22.196965903045378
41,22.491585640639098
42,22.054486097609878
43,22.017904284422766
44,22.082302668940105
45,22.10768495218061
46,22.140418150652877
47,22.205494377720342
48,22.021854743722212
49,21.97028297838727
50,22.030939750655634
51,21.917846209981025
52,21.79101596465372
53,21.863067690499008
54,21.812143408075134
55,21.74315088589795
56,21.74604546983794
57,21.699796241825076
58,21.905204282951892
59,21.848909772657873
60,21.683632939357004
61,21.372881562212047
62,21.687343221715203
63,21.44376171552451
64,21.54832314559882
65,21.53594441773441
66,21.62071197045923
67,21.427941220844858
68,21.57857383049817
69,21.168285781855428
70,20.873148053789098
71,21.173864004743628
72,21.118460985631234
73,21.18766420479757
74,20.95618815484857
75,21.038966167629944
76,21.30076516648704
77,20.863449553188445
78,21.10395558053169
79,21.165002971005176
80,21.251969039905394
81,20.792484403886444
82,20.677069999437755
83,20.82445275666098
84,20.666561124773903
85,20.870961068302258
86,20.630688437106958
87,20.654387397993716
88,20.700582823337616
89,20.573348829347452
90,20.247362207307283
91,20.065882750417924
92,20.125372544488336
93,12.667678360848619
94,20.278412603748198
95,20.36650998843822
96,20.23418236752074
97,20.146799250372506
98,20.13230031621433
99,20.10848995592812
100,20.578727881873217
101,20.22494656914228
102,19.285630435768624
103,18.780027827068807
104,19.079851911835636
105,19.53108249489319
106,20.148920957732294
107,19.421585903803834
108,19.81151749916245
109,19.51172245941578
110,19.351944535227382
111,19.451754087854056
112,19.98675342683068
113,19.662432907930487
114,19.323412747161267
115,19.42525572044489
116,18.83813325179993
117,19.030686538308867
118,18.939360496794553
119,18.717250291816125
120,18.738625674204226
121,19.1573931819561
122,19.730812961550598
123,19.747535046917193
124,18.814799277963097
125,19.169765945121625
126,19.8995970598059
127,19.18775927173958
128,19.454551815811882
129,19.325515243608343
130,19.733839580474864
131,19.405263959573468
132,19.5556005394279
133,19.40895381188832
134,18.914357790399077
135,19.625487764064935
136,19.27861232072912
137,19.617212303726618
138,19.683317184617895
139,19.069749252256656
140,19.232992144454066
141,18.731254425639424
142,19.190122062460453
143,19.758220999573737
144,19.324927768660633
145,19.947504873810953
146,19.35397608278435
147,19.439090147023535
148,18.71267961332804
149,19.903923150271037
150,18.3097028435565
151,18.589097163988566
152,17.53379328464683
153,17.63347832055762
154,18.44643094424182
155,18.188941367837643
156,18.315598978430568
157,17.6489885156199
158,18.209451098860406
159,17.968111891215056
160,18.128361933024205
161,18.210147579780678
162,17.843124516219234
163,18.575330628640717
164,18.345024773288728
165,18.5656827985809
166,17.913801453651793
167,17.778071596403286
168,17.853250602897702
169,17.47624058555968
170,18.441019447504328
171,18.22139070609321
172,17.839388671448276
173,18.60173355664919
174,18.005101129459035
175,17.508258349477106
176,18.59249469757694
177,18.434988883490778
178,17.62981535704213
179,18.20365219839981
180,18.383699262870607
181,18.34051940136405
182,18.02052274069264
183,18.319672814575334
184,18.44789544042478
185,18.49178408234375
186,18.291669708745356
187,18.343057610442113
188,17.50849345634216
189,17.647020893032717
190,17.94704108107809
191,17.80273949294392
192,18.12895440821107
193,17.85637575592033
194,17.718226017196702
195,18.34007034571661
196,18.64697302154689
197,18.014137402828876
198,18.348010264392077
199,18.384211639830777
200,17.455633673664757
201,17.62698743975488
202,16.853402748179807
203,16.998659762110965
204,17.493844512332224
205,17.389805258406774
206,17.34238915490576
207,17.24836146432503
208,16.31279812623085
209,17.457647053019297
210,17.186672849815373
211,16.729038537988078
212,16.37782620920092
213,16.735119238010324
214,16.320659193257296
