row_id,Prediction
0,18.739552764276223
1,17.45170470704609
2,17.77143234570316
3,19.01644175619765
4,20.68132597395726
5,20.641717354801823
6,17.1735756188774
7,22.964694087839202
8,19.139579348015683
9,20.558912920530602
10,17.58892417729548
11,16.548238028565645
12,15.024257803653427
13,16.84935119648225
14,15.943844901683335
15,18.51210382533295
16,19.166024981417895
17,22.120821967871727
18,17.879278472164845
19,17.869813308296386
20,11.43946209321355
21,18.641414854973792
22,17.61101386839368
23,18.812162444862427
24,20.54879664210739
25,19.974141449873976
26,18.34648102320475
27,13.618754502212482
28,17.92731496414443
29,19.676103142795153
30,14.102308738591141
31,17.066953797333078
32,16.48525996864446
33,18.470205662243057
34,19.69898289523964
35,15.119224790471467
36,19.02725935978867
37,16.86946978906284
38,19.82841382844832
39,19.389996563524598
40,19.136879372578132
41,14.001586943958312
42,15.808850642304996
43,12.45795947560432
44,18.302597680321153
45,12.481717592566191
46,20.590960600841807
47,15.011349280799926
48,14.502896309175416
49,15.177456628778295
50,18.630725397734597
51,19.39280382682636
52,18.287326263470582
53,14.821987166086778
54,15.090875593506283
55,14.648581598471246
56,10.23638809171755
57,12.842013981328016
58,18.389136134259044
59,20.02457727024425
60,15.36514724833885
61,16.50825594038809
62,17.28357160668922
63,13.19949203177206
64,16.323584682792355
65,16.050976884674583
66,20.267556304930363
67,15.722803894209243
68,19.10157759924967
69,15.405381312583554
70,12.559043136380208
71,12.437906911782221
72,15.121341289829203
73,19.362681207108263
74,14.924326384038338
75,17.634851341028813
76,10.035808328660657
77,16.18177038590034
78,14.339936999687165
79,18.501445829237163
80,17.023018495486323
81,12.790462078391279
82,15.671792723320657
83,19.158267410857675
84,17.250456886123935
85,19.836338838990297
86,11.37641227282467
87,7.97261681134102
88,14.399623996373428
89,13.606195938935912
90,17.109704863982127
91,8.558436930646764
92,15.750039665564234
93,12.02318254893305
94,16.551390144521292
95,15.802800551788096
96,16.668551525742206
97,12.270891152538361
98,12.857775937684977
99,14.362810540267152
100,18.816172853169185
101,16.014364350298713
102,17.951579881056773
103,12.341167778177446
104,15.426212079242177
105,12.200952731310622
106,17.981643528819525
107,16.087557345015473
108,12.898972598436178
109,15.124519532374627
110,16.933873620564253
111,13.360345961958856
112,15.746462843117222
113,16.424061967688544
114,13.718156807280508
115,18.71954286932551
116,12.417449248846715
117,16.287689506800405
118,13.134644435832747
119,14.198453430696077
120,9.234480032797617
121,18.977245601199947
122,15.264124699865782
123,12.657201408788453
124,14.751504550446953
125,18.09700777366525
126,13.404498509923286
127,16.971820604673553
128,12.000361895242257
129,12.56201609582795
130,13.057635746628957
131,10.006764693508167
132,12.518119166630928
133,12.864673236203288
134,15.389819904060893
135,12.204096069917192
136,12.889782237241533
137,11.64952768564132
138,10.264236791695986
139,15.111029842501864
140,10.625939206971108
141,17.814141713209676
142,10.059229238941533
143,9.96308616231677
144,7.524500606050889
145,12.218588742752356
146,9.394734149298404
147,14.868643863635182
148,13.177531224313388
149,17.408071285698526
150,14.041849529284232
151,16.997975905232035
152,6.7374680382149705
153,10.629826513025282
154,13.5717472531286
155,11.077644370255161
156,13.039287229499017
157,13.640773499449839
158,12.638025015952799
159,14.342476749449283
160,15.251009836728379
161,12.044550852304127
162,7.683908062983434
163,10.775079995108605
164,11.502240770078206
165,10.554247082243233
166,13.103828493909397
167,14.664812166100923
168,6.762680063812795
169,9.87111963834105
170,14.257818296220364
171,16.990313685231897
172,6.020938368275424
173,13.179438459288946
174,11.134097100704267
175,9.124683160474014
176,13.779474493167854
177,10.9815958541183
178,14.158540152956682
179,10.544949992817706
180,10.81340628963478
181,12.307061772639234
182,12.26219210208319
183,13.804688855585674
184,13.243502323288894
185,10.52041726190959
186,9.735336704320773
187,16.891477352928337
188,8.988786135696454
189,14.001720440644018
190,11.41503489282205
191,8.729563468687296
192,7.925717451959251
193,7.150173213602017
194,8.627550545222917
195,11.95405199502827
196,15.301516335722916
197,15.154427576949622
198,11.993524320827113
199,10.011093247783641
200,15.865623981721917
201,4.768117890735262
202,12.819734798950414
203,13.817688444831031
204,6.6865142095790375
205,7.223884448896975
206,6.141256630438939
207,13.359910148275986
208,9.188748182922858
209,5.680036785436073
210,14.24699455820727
211,9.550270779281071
212,4.612045465662064
213,8.83273184704409
214,13.193177049511547
215,11.495039576664475
216,6.621007934297715
217,12.116663701877563
218,12.589925229867454
219,4.95118719556487
220,7.641056407189023
221,8.830138202776272
222,14.272623340829906
223,6.3770066212310255
224,11.683144146745068
225,6.782732012670927
226,11.635785803854553
227,14.13646398092046
228,6.482157733406467
229,7.241379399315768
230,8.484221932412165
231,7.6712335743784195
232,10.252126748717778
233,13.2631393167335
234,10.298868386905038
235,9.64821603147886
236,11.642467696230995
237,8.795234110482703
238,8.899213897041918
239,8.881346917057897
240,9.249173768422132
241,7.645233227931495
242,9.29986061187861
243,13.583073651153839
244,11.741951455813812
245,14.926223736530932
246,12.016401792753587
247,6.762680063812795
248,11.112134550822223
249,12.058788084822098
250,8.547619394371488
251,11.894732949214582
252,8.828198772797087
253,10.352165399521272
254,8.403622956326071
255,9.61770423844645
256,4.952563390351749
257,7.078322068030253
258,11.623371495914792
259,9.509855214721892
260,4.316431093907767
261,11.755720323903482
262,9.487484530206025
263,9.215325491902504
264,7.926620358253544
265,8.16276533528778
266,10.492421026633046
267,6.761861666206563
268,9.109104757763838
269,10.051268658058039
270,9.18654213759594
271,6.0954424446434174
272,4.865048417693281
273,11.043539949643243
274,10.003019508156267
275,9.449697496468694
276,9.728562175613092
277,11.398575008126414
278,4.978180736020732
279,10.794244757949876
280,10.661988291599396
281,12.961264892556702
282,10.65480594727332
283,9.035967014418311
284,11.101864408409536
285,3.7080726344964745
286,9.03161768189419
287,12.379867137244933
288,7.807542983512011
289,8.868468288422122
290,9.900429632232171
291,6.188760740550713
292,5.965458802529426
293,12.672786490275815
294,6.927611411022902
295,6.501190928708148
296,11.435081157867458
297,4.995006702064032
298,8.913313854970294
299,4.717337803214235
300,7.023360630649023
301,10.011093247783641
302,4.560195590663746
303,1.5934017848644757
304,3.3000478094481736
305,0.005030058817908412
306,6.582208194422975
307,4.520105970172807
308,1.1588473035872866
309,9.699370728773694
310,0.005030058817908412
311,0.005030058817908412
312,4.77749491260807
313,6.799379874304911
314,5.2209454207984365
315,3.4021452844473288
316,0.005030058817908412
317,7.705141684853167
318,3.7749990741292265
319,3.2399560776793663
320,3.3939917238165833
321,9.858551476580846
322,0.005030058817908412
323,7.663219813520662
324,0.005030058817908412
325,0.7717409516331202
326,7.311396227381415
327,2.048141272872236
328,7.26422611755477
329,4.318757857229301
330,5.960779397150944
331,4.302234014373731
332,6.582208194422975
333,3.1498188596523704
334,0.005030058817908412
335,1.1926804960409996
336,6.714957412947726
337,8.950212935090686
338,0.7942210226931294
339,6.052579383852695
340,8.750873454369362
341,0.005030058817908412
342,0.005030058817908412
343,5.0203415997923955
344,0.005030058817908412
345,8.68795524212518
346,8.790908678612155
347,9.770535911222616
348,0.005030058817908412
349,5.016213290367801
350,0.005030058817908412
351,4.579545297162639
352,9.14902127615838
353,5.830123132190842
354,7.143674669033906
355,6.241318388932008
356,3.8776536079526167
357,6.301475137520285
358,0.005030058817908412
359,1.3636373448169508
360,2.3716188015594994
361,6.181160918732623
362,4.035688802107444
363,7.524669995866127
364,0.005030058817908412
365,6.78868548540413
366,2.2377413519030966
367,0.005030058817908412
368,0.005030058817908412
369,10.993299462973763
370,7.519314808699882
371,0.005030058817908412
372,0.005030058817908412
373,6.784999997001172
374,7.375061383197355
375,3.9260106732210787
376,3.9723002680173423
377,8.745559391475446
378,10.612586801975414
379,5.700089989087267
380,5.178542188298422
381,0.005030058817908412
382,1.5735303149045805
383,4.3966429487689
384,10.87353995900536
385,7.063695840572848
386,0.005030058817908412
387,8.896256442769165
388,10.423480575282646
389,10.726803002015288
390,4.091302208480819
391,7.825455542835275
392,9.156697085277951
393,3.795052277780414
394,6.042506949972896
395,0.005030058817908412
396,0.9621660186449503
397,6.664645816287525
398,7.507127648702006
399,12.263856844053013
400,5.1384379297766
401,4.897809131395725
402,3.5904898586349034
403,0.005030058817908412
404,0.7967970169666359
405,0.005030058817908412
406,3.3939917238165833
407,0.005030058817908412
408,1.2628370167400789
409,0.005030058817908412
410,0.005030058817908412
411,3.5461007720522986
412,7.627481829415657
413,3.931656066920034
414,6.264561840577926
415,0.005030058817908412
416,5.218647168431339
417,2.6896652811784634
418,8.95138102653948
419,0.8241902237365863
420,7.564774975999043
421,7.3867728261336225
422,0.005030058817908412
423,7.226300157278935
424,2.0245368120472733
425,3.0825655739888873
426,2.1683243843689297
427,4.34737779281739
428,2.869391904245262
429,10.018030057987684
430,8.246555128189314
431,4.577120182056895
432,5.659799424254615
433,8.908284053132547
434,0.005030058817908412
435,0.005030058817908412
436,4.917861621462187
437,0.005030058817908412
438,0.005030058817908412
439,5.780113282236719
440,7.4845651961359785
441,6.000885164624236
442,6.782953228857984
443,11.036229982153525
444,4.557067618234797
445,0.005030058817908412
446,3.1167851245922478
447,2.196080732827184
448,2.027956357006474
449,3.375817978839848
450,2.501713926321301
451,1.0090008137576945
452,5.0532007490186075
453,5.426506643582314
454,6.121003809338795
455,8.388340974870161
456,4.597173385708089
457,0.005030058817908412
458,0.005030058817908412
459,6.825118485142212
460,4.978180736020732
461,4.2615746536128185
462,2.048141272872236
463,2.9995900858770312
464,3.278130660990449
465,0.005030058817908412
466,5.338961387219001
467,0.005030058817908412
468,6.682470283949726
469,7.665036704720244
470,8.768046854925032
471,3.420230513733358
472,0.005030058817908412
473,5.804968169931534
474,6.885074754408372
475,2.2277515536069643
476,2.3586141217490493
477,7.083517740042851
478,10.392159162609762
479,2.2184006177737814
480,7.120896528430897
481,6.619096293259432
482,0.005030058817908412
483,5.760061513781359
484,0.005030058817908412
485,4.536439629848644
486,6.722794257733497
487,5.940532841962856
488,5.299029435123437
489,6.871010338468345
490,8.97015732048174
491,1.4131724632609632
492,0.005030058817908412
493,1.7977599377090385
494,5.228267214453879
495,27.073019622097455
496,5.243385226687252
497,44.190599625538646
498,18.430756740955516
499,42.81925827608401
500,23.89554703439222
501,8.960462523963702
502,40.463094369860215
503,57.68947936010269
504,23.75106640988614
505,62.34826133163652
506,56.15504892328707
507,50.782010972185404
508,20.457415980424628
509,24.923823849398566
510,16.654100242512897
511,57.55935091589273
512,6.0852278001596005
513,48.71580783042437
514,23.435830604209748
